entity_id,dcterms_title,foaf_name_Affiliations,foaf_name_ConferenceSeries,city_name,state_name,country_name,country_official_name,foaf_name_FieldsOfStudy,fos_list,foaf_name_Journals,foaf_name
1555746272,The Properties of Water of Crystallization of Sodium Prasterone Sulfate,,,,,,,,,,
2394492764,,N. B. Aitchison,,,,,,,,,
2016767024,Treatment of growth failure in juvenile chronic arthritis.,,,,,,,,,,
21026859,Un caso de traducción literaria: algunos poemas sobre Granada de Louis Aragon,,,,,,,,,,
2937652895,,Shigeru Kinoshita,,,,,,,,,
2862582052,Antitheft and antifake number plate for bicycle,,,,,,,,,,
2181600981,,Mirerza González-Vélez,,,,,,,,,
2872663690,,Reznik Naum I,,,,,,,,,
2589753092,,Adriana Pinto Fernandes De Azevedo,,,,,,,,,
2559141984,,Jory Bond,,,,,,,,,
2873220377,,Hansu Fureritsuhi,,,,,,,,,
3013870627,ACPR (1),,,,,,,,,,
2598665543,Facing the Challenge of Being a Woman Officer in the Belgian Army: Personality Profile and Coping Strategies,,,,,,,,,,
2465953579,The major histocompatibility complex of man: implications for transplantation and disease.,,,,,,,,,,
2724208213,Formale Sprachen: Mit Anwendungen auf die Beschreibung natürlicher Sprachen,,,,,,,,,,
2940789670,,エイ ホンカンプ グレン,,,,,,,,,
2155452806,"Indonesia. Forests of Fortune?: The Environmental History of Southeast Borneo, 1600–1880. HAN KNAPEN. Leiden: KITLV, 2001. Pp. xviii, 487. Figures, Tables, Maps, Notes, Bibliography, Index.",,,,,,,,,,
2775187185,Method for manufacturing single electron tunneling device,,,,,,,,,,
2762070264,"Factors Associated with Children Ever Born: A Case Study of Somadi Village Development Committee of Palpa District, Nepal",,,,,,,,,,
1042389419,"Ingardeniana Ii New Studies in the Philosophy of Roman Ingarden, with a New International Ingarden Bibliography",,,,,,,,,,
2481272807,,Yang Wen-chao,,,,,,,,,
2595845521,Perception de différents systèmes d’information nutritionnelle actuellement proposés en France en fonction du statut pondéral,,,,,,,,,,
2772387939,Still a distance to go: social upgrading in the Indian ITO-BPO-KPO Sector,,,,,,,,,,
1999843290,LIGAND GEOMETRY OF THE TERNARY COMPLEX OF 5-ENOLPYRUVYLSHIKIMATE-3-PHOSPHATE SYNTHASE FROM ROTATIONAL-ECHO DOUBLE-RESONANCE NMR,,,,,,,,,,
2234729475,Optimisation de l'antibiothérapie curative à l'hôpital.,,,,,,,,,,
2604862667,Analysis of caspase-3 content in individual spoptotic embryoniccells,,,,,,,,,,
2610341791,PENGARUH JOB SATISFACTION DAN PAY SATISFACTION TERHADAP TURNOVER INTENTION KARYAWAN DENGAN KOMITMEN ORGANISASIONAL SEBAGAI VARIABEL INTERVENING,,,,,,,,,,
2760203601,Buffing machine for recapped tire,,,,,,,,,,
2909908798,,,,,,,,,Biology:1.0,Pseudopentaceros,
1550626564,Characterization of a purified bovine lung cGMP-binding cGMP phosphodiesterase.,,,,,,,,,,
2619344194,Marine sponge symbioses: Diversity within diversity,,,,,,,,,,
2944918777,,Ana María Hernández-Anguiano,,,,,,,,,
2926368778,,Kazuya Nakamura,,,,,,,,,
3020078295,,Drew Parker,,,,,,,,,
2222907078,XLVIII.—On the British Desmidieæ,,,,,,,,,,
2417976591,Synthesis and luminescent properties of terbium complex with 2-amino-4-chlorobenzoic acid,,,,,,,,,,
100495821,Теоретические аспекты исследования региональных рынков,,,,,,,,,,
135612019,Entrevista a Ainhoa Arteta,,,,,,,,,,
639940230,細管内面の超精密磁気援用研磨技術の開発(第3報)ガスアトマイズ磁性工具による細管内面の精密磁気研磨加工,,,,,,,,,,
2844697326,Method for brewing navel orange fruit wine,,,,,,,,,,
2169465116,,Hongjun Sun,,,,,,,,,
1500761150,,Fred Kunderman,,,,,,,,,
2910197519,Video modeling and Test of Gross Motor Development-3 performance among children with autism spectrum disorder,,,,,,,,,,
2820965802,Drilling clamping tool for shaft class parts,,,,,,,,,,
2272791924,Sortir de la dictature,,,,,,,,,,
2471291272,,Paul,,,,,,,,,
2061337561,Detection of SiO Maser Emission in V838 Mon,,,,,,,,,,
2885659347,ADENSAMENTO DE PLANTAS E ÉPOCAS DE CULTIVO DE SOJA EM CONDIÇÕES DE CERRADO,,,,,,,,,,
1269915981,,Benjamin M. Krainin,,,,,,,,,
2535265142,P0895 : Comparison of three sequencing methods commonly used in hepatitis C virus resistance analysis: population-based vs. clonal vs. ultra deep sequencing,,,,,,,,,,
810260312,Translation and adaptation of the instrument &quot;suitability assessment of materials&quot; (sam) into portuguese,,,,,,,,,,
1889787884,Anti motion blur display,,,,,,,,,,
2798749446,,Cynthia Ryan,,,,,,,,,
2109512284,Fulminating amoebic colitis: A clinical evaluation,,,,,,,,,,
2818505310,MOVING APPARATUS OF PET-MRI HYBRID SYSTEM,,,,,,,,,,
2939219168,Discours sur les méthodes du droit international privé (des formes juridiques de l’inter-altérité),,,,,,,,,,
2769326664,Multiple detector methods and systems for defeating low and slow application DDoS attacks,,,,,,,,,,
2860323261,,Wen Ou,,,,,,,,,
1596130185,Low-Density Supersonic Decelerator (LDSD) Overview,,,,,,,,,,
2399978019,,Gaffke Heinz,,,,,,,,,
2012788094,THE DEPARTMENTAL COMMITTEE ON HUMIDITY AND VENTILATION IN HUMID COTTON-WEAVING SHEDS.,,,,,,,,,,
2312648221,,Jian Hui Yan,,,,,,,,,
197183216,怎一个“趣”字了得,,,,,,,,,,
2993825282,Outdoor anti-corrosion photovoltaic distribution box,,,,,,,,,,
2693204770,,R. K. Kotnala,,,,,,,,,
2340101701,What is the Electric Life of Words,,,,,,,,,,
2736768247,,今村孝一,,,,,,,,,
2409686950,[Surgical therapy of habitual posterior shoulder luxation ad modum Eden-Hybinette],,,,,,,,,,
3026689630,,G I Stegeman,,,,,,,,,
2419521099,Nonstrain plasty of incarcerated hernias,,,,,,,,,,
2727384270,,Mengping Cheng,,,,,,,,,
1569529934,ANTIMICROBIAL POLYMER SYSTEMS USING MULTIFUNCTIONAL ORGANOMETALLIC ADDITIVES FOR WAX HOSTS,,,,,,,,,,
2035521314,Myths and monsters of sensory methodology,,,,,,,,,,
2865393471,Modular control device for platform door system,,,,,,,,,,
2947588954,AUTOMATIC IMMACULATION OF MILK SILO,,,,,,,,,,
37142323,Risk of cardiovascular disease and chronic kidney disease in diabetic patients with non-alcoholic fatty liver disease: Just a coincidence?,,,,,,,,,,
640383823,「変形性膝関節症に対する、日本と韓国の新しい研究デザイン開発への検討会議」参加報告,,,,,,,,,,
2974688298,,A. D. Pel’nikevich,,,,,,,,,
3009366929,,Tania A. Romero Arcos,,,,,,,,,
2809968239,Ecological Hydrophobizing Admixture in Special Purpose Concretes,,,,,,,,,,
2641859244,,D. Luke,,,,,,,,,
3000952727,,岡本勝治,,,,,,,,,
2833640627,,Hoyle Brian,,,,,,,,,
24364752,Ni viejos republicanos ni niños de Rusia ni gerrilleros. Nada cuenta ya,,,,,,,,,,
2083095100,The Effect of Different Washing Treatments on grass carp Surimi,,,,,,,,,,
403278460,Indledning og oversigt,,,,,,,,,,
2413601727,Theoretical and practical considerations of the use of the tuberculin test,,,,,,,,,,
2410487986,,黃馨潁,,,,,,,,,
2772978184,Interleaving method and apparatus for determing adaptively interleaving depth,,,,,,,,,,
2825052738,Star watching instrument,,,,,,,,,,
2314439697,,J.M. Edwards,,,,,,,,,
2360664594,CORROSION AND PROTECTION OF COPPER CONDENSER IN FRESH WATER,,,,,,,,,,
2711182381,,Gu Miao,,,,,,,,,
2303821793,,W. Lowenthal John,,,,,,,,,
2607030144,,Joo Hyung Ryu,,,,,,,,,
2287885592,Open Policies and Service Sector Growth in India: Does Service Sector Growth Influence Economic Growth of India?,,,,,,,,,,
2343938909,Visual grading of large cross section structural timber of Pinus sylvestris L. according to UNE 56544:2007 standard,,,,,,,,,,
2823539114,,Роберт Хесселбо,,,,,,,,,
2565091958,"The change in the structure of the garment industry in Colombia, outsourcing and supplier development",,,,,,,,,,
2855575410,,Louis George,,,,,,,,,
2996070852,,김창환,,,,,,,,,
2873532167,,Yang Ming-Wei,,,,,,,,,
2352772614,Study on spectral behavior of trimethoxyphenylflurone with cadmium in microemulsion,,,,,,,,,,
2221523473,,W. Thienthawee,,,,,,,,,
2056556125,Versal deformations of intersections of invariant submanifolds of dynamical systems,,,,,,,,,,
2791738498,Faculty Opinions recommendation of Biodiversity maintenance may be lower under partial niche differentiation than under neutrality.,,,,,,,,,,
2241401962,Discovery of a VeLLO in the ``Starless'' Dense Core L328,,,,,,,,,,
2936528510,,Teruo Kimura,,,,,,,,,
2946016683,Penerapan Model Pembelajaran Kooperatif Tipe Team Assisted Individualization (T.A.I) Dalam Pembelajaran Kompetensi Dasar Mendeskripsikan Rangkaian Logika Dasar,,,,,,,,,,
2088667929,Reactions of phenoxy radicals in the gas phase,,,,,,,,,,
2858309942,Waterproof heating bag good in hand feeling,,,,,,,,,,
2483433790,Ambitious and ambivalent: a biographical approach to adolescents’ transition into higher education,,,,,,,,,,
2177134148,,Karen D. Egan,,,,,,,,,
2013040453,Cannabis: The Scientific and Medical Evidence (Evidence),,,,,,,,,,
2877379739,,Wang Yiping,,,,,,,,,
2866902794,THICKNESS REGULATOR OF MOLDED FORM IN INORAGNIC EXTRUSION-MOLD MOUTHPIECE,,,,,,,,,,
2677350849,,W. Prahl,,,,,,,,,
1007226384,Quantum logics with classically determined states,,,,,,,,,,
2757681251,,Hyeog Jun Kwon,,,,,,,,,
2772268000,,Linke Bu,,,,,,,,,
2834889072,,Manfureeto Furanetsukii,,,,,,,,,
2828992259,DEVICE FOR PRODUCING LITHIUM HEXAFLUOROPHOSPHATE,,,,,,,,,,
2620708535,Verfahren zur Staubsammlung Method for dust collection,,,,,,,,,,
2298524579,,Victoria Drouhet,,,,,,,,,
2613643748,,Sushma Purushothaman,,,,,,,,,
2399165062,,L. Borondo,,,,,,,,,
3020369497,,Jr. Jeffrey M.Lating,,,,,,,,,
2508519696,,N Zamani,,,,,,,,,
2647163693,,Ashim Mannan,,,,,,,,,
2872085522,,Omura Yoshihito,,,,,,,,,
563822300,The effect of high voltage fields on epoxy laminates,,,,,,,,,,
1580143579,Children's Nutritional Status: Are the Kids All Right?,,,,,,,,,,
2152511853,,P Ingrid,,,,,,,,,
2846747951,,Stepanov Andrej Yu,,,,,,,,,
1555973145,Emission processes in young SNRs,,,,,,,,,,
1993481437,Factors influencing platelet serotonin uptake in essential hypertension.,,,,,,,,,,
2713536214,,Stanisław Rudowski,,,,,,,,,
2989021235,"The first record of the pantropical millipede, Chondromorpha xanthotricha (Attems, 1898) (Diplopoda: Polydesmida: Paradoxosomatidae), from Thailand",,,,,,,,,,
1565341609,On the Estimation of Dynamic Relations from Combined Cross Section Time Series Data,,,,,,,,,,
2340365924,,Nahum Vishniavsky,,,,,,,,,
2072546507,Complete Aortic Atresia with Dissecting Aneurysm,,,,,,,,,,
2995955237,Organic and Inorganic Coatings for Corrosion Prevention – Research and Experiences,,,,,,,,,,
2896510638,,Antonio García Angulo,,,,,,,,,
2380011761,,Wang Da-yuan,,,,,,,,,
2821125026,Electroplating cleaning apparatus,,,,,,,,,,
2896868947,"Dramatización, teatralidad y espectáculo en las celebraciones del ciclo de Pasión: ritualidad y proceso histórico en Castilla y León",,,,,,,,,,
2130818979,Die Bildungsgesamtrechnung des IAB,,,,,,,,,,
2090651147,GLOBECOM Workshops,,,,,,,,,,
2293208746,"Effect of Supplementation of Hesperidin on Growth Performance, Immune Response and Antioxidant Activity in Pigs",,,,,,,,,,
2015859532,Total homocyst(e)ine in plasma and amniotic fluid of pregnant women.,,,,,,,,,,
2879055301,Schaltungsanordnung fuer Fernsprechanlagen mit Haupt- und Unteraemtern und Waehlerbetrieb,,,,,,,,,,
2603642533,,D Zimmerman,,,,,,,,,
2230453480,,Arenas Guerrero,,,,,,,,,
2916086437,,Jianan Qi,,,,,,,,,
3024082724,Pericardial effusion and cholesterol crystals,,,,,,,,,,
61073513,Lower Order Moments of Inter-transition Times in the Stationary QBD Process,,,,,,,,,,
2788177190,,Вячеслав Анатольевич Липатов,,,,,,,,,
2095231601,Experience with Methods of Extending the Capability of High-Voltage Air Break Switches,,,,,,,,,,
2481708435,"La culture du haut moyen âge, une question d’élites ?",,,,,,,,,,
3002751761,Toilet-cleaning air freshener,,,,,,,,,,
2837668590,GEFRIERGERAET MIT TUER-EISABGABE,,,,,,,,,,
2262892171,,Rui Jie Yang,,,,,,,,,
2113680382,"Els llibres del batlle de Cervera, Galzeran Sacirera (1459-1460): notes de vida quotidiana i conflictivitat urbana a Cervera, a darreries de l'Edat Mitjana",,,,,,,,,,
2990336803,Reconceiving Reproductive Health: Theological and Christian Ethical Reflections,,,,,,,,,,
2837936132,SPHERICAL OBJECT PACKAGING APPARATUS,,,,,,,,,,
2949462907,"Selectively Targeting PI3K in Breast Cancer Cells with RIDR-PI-103, a Reactive Oxygen-Activated Prodrug",,,,,,,,,,
2810573767,"Is ADHD, independent of ODD, associated with whether and why college students misuse stimulant medication?",,,,,,,,,,
3033320203,News from Supernova Remnants and Pulsar Wind Nebulae in the TeV Band,,,,,,,,,,
2250874992,,W. M. Haggag,,,,,,,,,
2748568771,,Frank Hübner,,,,,,,,,
2758257967,"ANTENNA DEVICE, NON-CONTACT IC CARD, NON-CONTACT IC TAG AND READER DEVICE",,,,,,,,,,
2825178493,Structure of ice skater with shock absorption functions,,,,,,,,,,
2890417855,,Jesper Lippe,,,,,,,,,
2810549478,Potenciales evocados visuales: actualización.,,,,,,,,,,
2729308359,,新一 貞清,,,,,,,,,
77247975,Hydraulic characteristics of feedlot manure in an anaerobic leachate bed reactor,,,,,,,,,,
1985793427,Generalized Pinhead-Sized Papules in a Child,,,,,,,,,,
2702758021,,Shi-Min Zuo,,,,,,,,,
2323290895,"THE CRYSTAL STRUCTURE OF THE COMPLEX NITRIDE NIOBIUM MOLYBDENUM NITRIDE (NBMON1-X) (X ≤ 0,1)",,,,,,,,,,
2923028019,Putty-like heat transfer material and manufacturing method thereof,,,,,,,,,,
2710729225,,Kenji Okawa,,,,,,,,,
2528096755,Orientation dependence of grain boundary fracture in SUS316 steel at high temperature,,,,,,,,,,
2840401304,A connect scute for connecting two air conditioning unit,,,,,,,,,,
2155310430,,Daniel Soto,,,,,,,,,
2990365735,Vital Statistics of Iceland and Reykjavik during the Last Decennium.,,,,,,,,,,
2832629043,,Takenaka Hiroyasu,,,,,,,,,
2867932977,,Kang Wi-Kum,,,,,,,,,
3021150362,,Jae-Bum Han,,,,,,,,,
2348123513,Microstructure Evolution and Second Phase Analysis of Cold Rolled Thin Steel Strip Produced by CSP Process,,,,,,,,,,
2560158292,Volumetric modulated arctherapy (VMAT) compared with sliding window intensity-modulated radiotherapy (IMRT) for whole pelvis irradiation (WPI) of locally advanced prostate cancer (LAPC).,,,,,,,,,,
2721265093,,M. Agari,,,,,,,,,
2896349161,,Jian Ting Weng,,,,,,,,,
2389960234,"Killing efficacy of twelve kinds of insecticidal agent based on insecticides and disinfectants against mosquitoes,flies and cockroaches",,,,,,,,,,
2605275001,,朴宜美,,,,,,,,,
2274230189,Semiconductor integrated circuit with a cache circuit configured to determine an optimal portion to stop the operation between a sense amplifier and an output circuit based on the system clock,,,,,,,,,,
2610766668,,Zenon Achillides,,,,,,,,,
2076011242,Beobachtungen des Cometen 1854 II. in Genf,,,,,,,,,,
2878048235,"Composição pronta para o uso para a descoloração das fibras queratìnicas, compreendendo um polìmero espessante com esqueleto aminoplasto-éter, processo de descoloração das fibras queratìnicas e dispositivo com dois compartimentos ou kit para a descoloração das fibras queratìnicas",,,,,,,,,,
2840020952,Zinc oxide nanofiber QCM ultraviolet photosensitive sensor and preparation method thereof,,,,,,,,,,
3021438716,,OgawaTsuyoshi,,,,,,,,,
2625304838,Observemos una adaptación: de Pardo Bazán a Miró,,,,,,,,,,
2184678216,,Moizza Tahir,,,,,,,,,
2850526201,,Butt Christopher Michael,,,,,,,,,
2711443518,,Margaret W. Geiger,,,,,,,,,
2131183959,아스팔트포장 평가지수의 개발,,,,,,,,,,
2834726310,,Wang Leizhen,,,,,,,,,
2176207281,Su1228 Prediction of Postoperative Prognosis in Patients With Pancreatic Cancer by MicroRNAs,,,,,,,,,,
2534966177,,Chris Treager,,,,,,,,,
1508176404,Interengaged multiple-drip set of pliers,,,,,,,,,,
583671867,アジアティック系ユリの栽培技術 (特集 最新ユリの作型と栽培技術),,,,,,,,,,
2585992182,The Effect of Foreign Direct Investment on Economic Growth of Developing Countries: The Case of Zambia,,,,,,,,,,
2162542276,,Vinh Dinh Nguyen,,,,,,,,,
2772643209,,佐藤兼则,,,,,,,,,
2476525234,,R Fewell,,,,,,,,,
2503952707,,D. Weissberg,,,,,,,,,
2360321093,The comparing and analyzing on the contents and kinds of normal nutrition matters in different varieties of Aloe arborenscens,,,,,,,,,,
2005125007,A generalization of the Banach contraction principle with high order of convergence of successive approximations,,,,,,,,,,
2828140701,,Pete Callow,,,,,,,,,
2404386520,,李满娇,,,,,,,,,
2500363499,Animal Models of Human Inflammatory Skin Diseases,,,,,,,,,,
2866014297,"Image processing system, image forming apparatus and image processing method",,,,,,,,,,
2840772907,,Noruberuto Zutsutaarin,,,,,,,,,
2227521266,خسارت تأخیر تأدیه چک های مطالبه شده توسط اجرائیه ثبت,,,,,,,,,,
2145709990,Heat tolerance of one day old chickens.,,,,,,,,,,
2140098507,,Joseph Czechowski,,,,,,,,,
2342318921,"S. Aurelli Augustini, Confessionum libri XIII introductione et notis aucti cura et studio Iosephi Capeixo, S. Theologiae et Litterarum Doctoris, 1948",,,,,,,,,,
2899047768,"The Living Estuary: A Study of Developing Landscape Spatial Adaptive Strategies to Integrate the Water, Ecosystem and Anthropo-Dynamics in the Estuary of Volta Delta, Ghana",,,,,,,,,,
2605739445,,M. Hambridge,,,,,,,,,
2769166709,"СПОСОБ ПОЛУЧЕНИЯ ПРОИЗВОДНЫХ ТИАЗОЛИДИНДИОНА, ОКСАЗОЛИДИНДИОНА И ГИДАНТОИНА",,,,,,,,,,
2432632919,,María S. Martínez-Cruz,,,,,,,,,
2362678779,,Shi Jiaohui,,,,,,,,,
2313431512,,Regina Warring,,,,,,,,,
2603384583,Etosha Pan - the third largest lake in the world ?,,,,,,,,,,
2934799547,Dynamic Base Station Cooperation for Cellular Networks,,,,,,,,,,
2061255494,Plasmoid ejection and auroral brightenings,,,,,,,,,,
2620646739,,Ledingham Im,,,,,,,,,
2772421627,,Keitaro Takahashi,,,,,,,,,
2416479139,Die chromaffinen Zellen des Verdauungstractus : [väitekiri],,,,,,,,,,
1965577559,The effect of the short dose schedule of DMBA application in inducing lingual neoplasia in inbred Syrian hamsters,,,,,,,,,,
2308846391,,Andén Ne,,,,,,,,,
2530933611,精髓？廉耻？冷眼观望“网络·文学”,,,,,,,,,,
2836094259,Linkage door opener,,,,,,,,,,
139088937,ANALISIS DAN PERANCANGAN SISTEM BASIS DATA ADMINISTRASI PADA ANDANTE MUSIC SCHOOL,,,,,,,,,,
1484874498,Vida de Pedro Saputo,,,,,,,,,,
2970974584,Regional corn yield prediction using Moderate Resolution Imaging Spectroradiometer (MODIS) data and crop growth model,,,,,,,,,,
960489852,二胡名曲《月夜》演奏分析,,,,,,,,,,
2622240577,,Голубева Светлана Владимировна,,,,,,,,,
2419077348,Method of X-ray mapping analysis,,,,,,,,,,
2383556646,Large vestibular aquedu ct syndrome(II)——Clinical diagnosis and decision-making,,,,,,,,,,
2949075541,Hadronic contributions to the muon anomaly in the constituent chiral quark model,,,,,,,,,,
2394035918,Parametric Modeling and Finite Element Analysis of Planet Gear Based on APDL,,,,,,,,,,
1779098534,Igny : conférence sur les moniales cisterciennes,,,,,,,,,,
3032384502,The clinical characteristics of non-epileptic seizures and the value of video-electroencephalogram,,,,,,,,,,
2422048078,,Qin Xiao,,,,,,,,,
2696917120,,안긍환,,,,,,,,,
2396036670,The clinically negative neck in patients with early oral cavity carcinoma: a decision-analysis approach to management.,,,,,,,,,,
2139357267,,Joseph E. Finley,,,,,,,,,
2226653419,,L Mottard,,,,,,,,,
2369824531,Effects of red sage root on the expression of cytokines in hyperoxia-induced lung injury in neonatal rats,,,,,,,,,,
2971645294,Status of Waste Management in Selected Hospitals of Isfahan in 2014,,,,,,,,,,
2060353721,Safety and efficacy of oral ITF2357 in patients with active systemic onset juvenile idiopathic arthritis,,,,,,,,,,
2561805646,,K I Kozlovskii,,,,,,,,,
2813693676,Clamping mechanism of tire bead winding device,,,,,,,,,,
2882198974,,Zhang Zhiping,,,,,,,,,
2262596194,AnalisisPreferensi Konsumen dalam MembeliPerumahan Nasional Taman Putri Deli NamorambeMedan dengan Metode Konjoin Full-Profile,,,,,,,,,,
3032429662,,孙晓楠,,,,,,,,,
2519026282,Vehicular Collision Risk Assessment on the Highway Bridges in South Korea,,,,,,,,,,
2773494951,,真俊 仲村,,,,,,,,,
2157446803,Analyzing partial discharge pulse sequences-a new approach to investigate degradation phenomena,,,,,,,,,,
2861422441,,P. Ghadirian,,,,,,,,,
2915939209,LibGuides: Data Sets for MATH 340: United States,,,,,,,,,,
2921454346,Pengaruh Fraksi Etil Asetat Daun Binahong (Anredera cordifolia (Ten.) Steenis)Terhadap Kadar Asam Urat Mencit Jantan Hiperurisemia,,,,,,,,,,
2267627585,Reanalysis of the ground and three torsional excited states of trans-ethyl methyl ether by using an IAM-like tunneling matrix formalism,,,,,,,,,,
2309457365,,Francis Davison,,,,,,,,,
2496508746,,J Saarinen,,,,,,,,,
2953366879,Oxidative Desulfurization-Fluorination of Alkanol Xanthates. Control of the Reaction Pathway to Fluorination or Trifluoromethoxylation.,,,,,,,,,,
2931921175,Impact of Zr Content in Atomic Layer Deposited Hf1 − xZrxO2 Thin Films,,,,,,,,,,
2893572360,,J. Wouters,,,,,,,,,
2402184022,,Chakraborty Meghadeepa,,,,,,,,,
63313052,La España de las Autonomías. El coste del Estado autonómico: reflexiones y balance de la descentralización del sector público español,,,,,,,,,,
2863350004,KLOTSBROMSAKTUATOR FOR ETT RELSFORDON,,,,,,,,,,
2817230551,"METHOD OF DISPENSING PACKAGED TISSUE, NAPKINS OR THE LIKE",,,,,,,,,,
2412445817,Mandibular displacement in isometric contraction of masticatory muscles,,,,,,,,,,
2398231936,Sealing system and a sealed system,,,,,,,,,,
2786569933,Sonde cerebrale auto-bloquante,,,,,,,,,,
2732006356,Wässrige Dispersion aus aggregierten Aluminiumoxidpartikeln,,,,,,,,,,
2250845151,SOLDIERS AND THE SOVIET STATE,,,,,,,,,,
2094989460,Pseudo-second-order kinetic models for the sorption of malachite green onto Tamarindus indica seeds: Comparison of linear and non-linear methods,,,,,,,,,,
413003526,Erziehung zum Kind : kann die Pädagogik einen Beitrag zur Überwindung der Geburtenkrise leisten?,,,,,,,,,,
152614365,A Brief Overview of Findings from NSABP Trials of Adjuvant Therapy,,,,,,,,,,
2841419039,СПОСОБ И УСТРОЙСТВО ДЛЯ АВТОФОКУСИРОВКИ С ИСПОЛЬЗОВАНИЕМ АДАПТИВНОЙ ЖИДКОКРИСТАЛЛИЧЕСКОЙ ОПТИКИ,,,,,,,,,,
2417634745,Emulgator-Wachs-Gele auf Wasserbasis,,,,,,,,,,
2462649681,Role of aldose reductase inhibitors in the development of peripheral neuropathy in experimental diabetes,,,,,,,,,,
2963767511,Pollination success in some white yam genotypes under polycross and nested mating designs,,,,,,,,,,
2573337180,,Razvan Alin Satnoianu,,,,,,,,,
2112038283,,Nash Robert John,,,,,,,,,
2750194007,,Fu Dandan,,,,,,,,,
3030698821,"Ankylosing spondylitis, type 2 diabetes mellitus complicated with membrane proliferative glomerular lesions: A case report",,,,,,,,,,
2828683773,Get rid of glaze head associated mode peak and get rid of glaze cabinet,,,,,,,,,,
2261442510,Lexical Bundles in Korean College Students' English Essays: A Corpus-based Comparative Study,,,,,,,,,,
2587798170,,Mohamed Mesbah,,,,,,,,,
591378766,Screening for the Mutations in Mitochondrial DNA Predisposed to Hearing Loss Using Noninvasive Samples,,,,,,,,,,
2241712676,Opposition and reconciliation in the works of J.M. Coetzee and Nadine Gordimer,,,,,,,,,,
2681653722,,Katshuhisa Kudo,,,,,,,,,
2592402656,Empirical Advances in the Study of Revenue Diversification in the U.S. States,,,,,,,,,,
2896683282,Freightliner's self-driving big rig hits the road,,,,,,,,,,
3001387942,Screening method of quasi-succinate produced bacteria,,,,,,,,,,
1961221893,Impacts of climate change on rice agriculture in Nigeria,,,,,,,,,,
2441145115,,M. Haouili,,,,,,,,,
2223335211,,Jean Debaecker,,,,,,,,,
2746757446,Protezione midollare nella chirurgia dell'aorta,,,,,,,,,,
2655807166,,J M Himmelhoch,,,,,,,,,
2057605589,Partial inhibition of trypomastigote entry into cultured mammalian cells by monoclonal antibodies against a surface glycoprotein of Trypanosoma cruzi.,,,,,,,,,,
2857160073,,Mezger William,,,,,,,,,
2013987231,"Emploi, commerce international et coopération Nord-Sud : étude de cas sur la Tunisie",,,,,,,,,,
2990083967,,김지용,,,,,,,,,
1998372554,Effect of High-Intensity Pulsed Ion Beam Irradiation on the Electrochemical Corrosion Behavior of AZ31 Magnesium Alloy,,,,,,,,,,
1852098389,Functional development of γδ T cells.,,,,,,,,,,
2335971081,Comparative assessment of methods for estimating tree canopy cover across a rural-to-urban gradient in the mid-Atlantic region of the USA.,,,,,,,,,,
2506696831,,Zhang Xiao-xia,,,,,,,,,
2769122727,Observation et commande des procédés de digestion anaérobie pour l'amélioration de la production de biogaz,,,,,,,,,,
2054129760,Scientific Discovery by Computer as Empirical Refutation of the Strong Programme,,,,,,,,,,
2399371151,[Role of abortion in the etiology of iso-immunization in Rh-incompatibility pregnancies].,,,,,,,,,,
3009735308,"Assessment of Soil and Crop Qualities under Different Management Systems around Lokoja Metropolis, Central Nigeria",,,,,,,,,,
2530683935,,Renata Ďuračiová,,,,,,,,,
2922282685,,Kajal Pradhan,,,,,,,,,
2585593715,,Luyu Zhang,,,,,,,,,
2879112742,Exchanging device for machine tool workbench,,,,,,,,,,
2715910269,,R. I. Clutter,,,,,,,,,
2684203150,,A. Wyniecki,,,,,,,,,
2481057117,,Rosa Trabace,,,,,,,,,
2327365969,"Geology and Ore deposits of the Kune Mine and its Neighbourhood, Sizuoka Prefecture",,,,,,,,,,
2036606518,La politique monétaire en Allemagne depuis 1948,,,,,,,,,,
2913237893,,Vivekananda G.N,,,,,,,,,
377644625,,F F Taftic,,,,,,,,,
2238838312,LibGuides: Business Education & Business Schools (B-Schools): Accreditation Bodies,,,,,,,,,,
2853953403,Houe à betteraves et céréales,,,,,,,,,,
2918077203,Jlustracja Polska 1935.03.31 R.8 Nr13,,,,,,,,,,
2050032578,"Coordination characteristics of di-O-picolyl derivative of 1,1'-methylene-bis(2-naphthol): first crystal structure of a monomeric Cu(II) complex of bis{2-[(pyridin-2-yl)methoxy] naphthalen-1-yl}methane",,,,,,,,,,
2466292559,Increased suppressor cell activity for mitogenic response in late irradiated mice,,,,,,,,,,
2865520255,"Method for producing printed elements for architectural façades and white goods, and resulting products",,,,,,,,,,
316021315,Ucrania como pivote geopolítico,,,,,,,,,,
2566220696,,Ilmi Rizki I,,,,,,,,,
2995841034,Facteurs hépatiques pronostiques à long terme après chirurgie bariatrique,,,,,,,,,,
2348420549,Correction model of linear regression for local Zenith Hydrostatic Delay,,,,,,,,,,
2121857095,,J. Preston Alexander,,,,,,,,,
2782555535,The effect of prick duration on pathergy positivity in Behcet's syndrome,,,,,,,,,,
2515805633,散発性大腸癌におけるMicrosatellite Instability（MSI）の検討,,,,,,,,,,
2774801165,Enhanced detection of amino acids in hydrophilic interaction chromatography electrospray tandem mass spectrometry with carboxylic acids as mobile phase additives.,,,,,,,,,,
2332138700,,Diogo Tebet,,,,,,,,,
2032474663,The Potential Opportunities and Challenges of E-Government,,,,,,,,,,
