patent_id,attorney_sequence,attorney_id,disambig_attorney_organization
5666672,0,2ea3428d5eb53c785904c55395f60095,"Finnegan, Henderson, Farabow, Garrett & Dunner, L.L.P."
D655501,0,927bf647efb4a77cb5afce50d89e5d3a,"Lucas & Mercanti, LLP"
10366918,1,11670626f9d263b110d10d92867dce21,
4006424,0,fb88a9afb973bd34b320cdc7bb06feab,
5266750,0,25ff886c0a0a35a663a73d89315dfd4e,Nixon & Vanderhye
9743517,0,87cf335930cf98047e70765d2819574b,"Westerman, Hattori, Daniels & Adrian, LLP"
4360176,0,b08cc4f2e6c622f5aa9a12ca51f15008,
4590590,2,2c66c93bfd1f157f8c63600a1a42ac93,
8220416,0,dde0cb955fd591fe2866a67e006a000c,"LaMorte & Associates, P.C."
9190363,0,36fd293df9c27bd62a35ec25f4eb0534,McDermott Will & Emery LLP
10116854,0,edb551ae21fae89c9ff514dcb00f8a3a,"Fitzpatrick, Cella, Harper & Scinto"
5291461,1,427fb0c45e08b7d1cd269b3709ebdadb,
4682569,0,aa59ccc4d0108afa53f2515b5ed28a24,
D906467,0,926ccbd6aac30e9ed606cef389f076d5,
4034131,0,0cf179c777e7abce1d53b7b744ab24e4,
9512495,0,684a7602c570306563eb8fc5fe5a9540,Wilson Sonsini Goodrich & Rosati
9019300,0,dbb09f3f7278f39eebe5c1e06acabb48,"Wong, Cabello, Lutsch, Rutherford & Brucculeri, LLP"
7419683,1,41a2278b736dd04fb72adab8ae277150,
8709499,0,9d2dc4d2885d24254c52489727789d35,"Greenberg Traurig, LLP"
5275819,1,02083d519712d8ca8f8cf24525dda184,
8872149,0,36b4cb910f50c40423ab9739adc65b2c,"Haynes and Boone, LLP"
4727744,0,e72112348a9a1c77ea8cccc93d27c88c,
4481544,1,4555fcddeac07ff16386fe40e94797e4,
D383023,0,4142374192b4d59f971c5ac957f16eaf,"Wood, Herron & Evans"
4563876,0,9c0df787f154a9b3d7b269799314cc35,Bruce & McCoy
10633904,1,c075b981ef3318d5debd9bd97de5d256,
D880521,0,7420b3dfd5c3106d56626e132a56d548,"Sterne, Kessler, Goldstein & Fox P.L.L.C."
8860735,1,8d7c4ea35c72fa01ebc3090ecc11b4a1,
7990699,0,5eb871fc2f93cb1fb92e82737f6f7705,
5510635,0,d7a892e8ca043621258447d18c5b500a,"Jacobson, Price, Holman & Stern"
D820646,0,a6510c4daa7977de9d792aff1c37f967,"Hoffmann & Baron, LLP"
10475317,0,91d18e0544cc1a19ef14ca01428e8048,Arent Fox LLP
5875100,0,70e8643b20d48ac90a63090c1c1ccb5c,Young & Thompson
D867477,0,7420b3dfd5c3106d56626e132a56d548,"Sterne, Kessler, Goldstein & Fox P.L.L.C."
10331662,0,ec3d02d44c9141c36586a63c3f95d74f,
8726793,0,2b671dbb5cfc65214c5516d5c8517615,
9577329,0,0c7e56cbded3a280e196970a317c52fa,"Lorenz & Kopf, LLP."
8587301,0,91059cd5557249c434321ba7ec7a67b1,Standley Law Group LLP
9686291,0,a14819520ae3d57d6161cc15cde3862d,Pepper Hamilton LLP
7941376,1,677c2b1be3106260a5e51582daa6175a,
4639264,1,d4de0ef8f72b9ae776213a911b9546ac,
6225806,0,5e4296915dc65f4b9815fba9e6fff671,Bartlett & Sherer
6410415,0,abf7e9e945697ec41c10dd12fee4a688,
4103225,0,5049a9bcae438751676d30baf8dade89,"Flehr, Hohbach, Test, Albritton & Herbert"
4025594,0,e6a240b08d7754cd885bff401ccd8fd1,
6574200,0,c327a9dae087b8d29a3c2fdbc1168e07,"Dickstein, Shapiro, Morin & Oshinsky, LLP."
4172570,1,9cddc35e0f4601ba3fd88584d14e5c21,
11327681,0,e233c61177af967c1e0e2e505bff4a8c,IP & T Group LLP
8065160,0,087e136c6ea8bfbe5ffdd8e54e83a317,GTC Law Group LLP & Affiliates
D678361,0,e06c083a639fb851333aa5c79331c848,Morrison & Foerster LLP
7183503,0,33547ff2f78fbf969eb9a7ebb2ba2f6d,"McAndrews, Held & Malloy, Ltd."
6951377,2,cfb4dbba226f3b70b73f5f8e1992cd0d,"Carstens & Cahoon, LLP"
6585051,0,375dc8633986f23672a916a9a734ae79,
D852450,0,25c8214010a096561f9f2823db3f6fa8,
7228200,1,61c81fd826a44740586eaf2545648bde,
6143067,0,9cc3487f4e59421cd3e035e63dfbb05a,
6649799,0,f62c3315caa2dc99d4d3e971f3b2e310,"Smith, Gambrell & Russell, LLP"
6730605,0,b91d36bef1accec4ce377a0b2bda12ec,"Wood, Herron & Evans, LLP"
5420854,0,2882b714dc2177b404395488fc929a2d,"Antonelli, Terry, Stout & Kraus"
7153384,0,c036b21a6423c42d2689e37ca011adb8,"McGlew & Tuttle, PC"
10409061,0,36fd293df9c27bd62a35ec25f4eb0534,McDermott Will & Emery LLP
9368890,1,0788d4d630d512ce39f2e1de58bf02f8,
7538041,0,1647b54ff2e4c4f20ec4067586cbf1dd,"Oblon, Spivak, McClelland, Maier & Neustadt, P.C."
7544730,0,b06b9ed2e3c3a73a00db1a4eb352f997,
9451596,0,5b159169ab8fde1061d7e8f42ed00719,"H.C. Park & Associates, PLC"
7934952,1,e7db36db4daecf3027f1d87c9a1e8dc8,
5374466,0,79285f348fe3ee45ab02a3299c386ada,
9103423,0,c3fb40c400fb3255b150e9b5458f538b,"Carrier Blackman & Associates, P.C."
4313210,1,679b71b58a830a0734c64b2f085b2ea4,
4794687,0,57d58d3985fce6071cb50c1973424388,"Finnegan, Henderson, Farabow, Garrett & Dunner"
7075127,0,1e16e011b0e768f8fc115cca2c811586,Brinks Hofer Gilson & Lione
6797549,2,e92895a5d369aeea6d0c0b6649a02ef6,
10006922,0,98c908a917db525c5c4caf522879727d,"McCarter & English, LLP"
5307326,0,f5b27931c9108224bace4c81b41c9272,
4809427,0,a492ccb38f1ce986a5112c64d784b79f,"Cushman, Darby & Cushman"
10321086,0,bb6eda33489afdc8d2aaf7b4dafefd02,"McGinn I.P. Law Group, PLLC."
7671427,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
6401838,1,bc1aa648b236fd897243ac6ae7af343c,
6430163,0,c96c767863b327707334f98bab3b0b53,Pillsbury Winthrop LLP
5233953,0,a8515cbe5ef35be01a5779294476ae53,
4460229,1,a7f8663d3c213b9ab96299ac0856d4d5,
10694297,0,9ea3599cbae81f3a72d19eaf80940e2a,"McClure, Qualey & Rodack, LLP"
8592862,0,1f146d007bbe51e7c8f94084bfd8f024,Farjami & Farjami LLP
8273882,0,c43cbdc69f845a90e1327c24003629e8,
7349449,0,c0a129f6fdd5d449137d6810b6147463,
5060210,0,da83d60160d318d5f3827c6e8b97ff4f,
9372681,0,7a6e6d0c540c2a81f95159e9962fcc88,Brake Hughes Bellermann LLP
9790001,0,df7088450769b8a0d39e00fdd11fff43,"Lee & Hayes, PLLC"
8063311,2,c7d74227a405d501070d186b038151f7,
7937413,1,06a6e114c8701411dd94e6c879db9199,
7773478,0,f603855f77c712f657fc46502eaede21,Dickstein Shapiro LLP
10159776,0,eaecaab76fc640111fa23af4c46c8316,"Jacobson Holman, PLLC."
9238288,0,e6007cd7369ab3b1d6228ff90b80ad37,Greer Burns & Crain Ltd.
6032810,0,9b25d334a82bd8d8cd72b10932729254,"Price, Heneveld, Cooper, DeWitt & Litton"
5026260,0,dce3584843542f68fd285efe004cfd41,
9212694,0,e277be00fac891181bcd4c2d980cd46f,Paul & Paul
5761524,0,7210abf198cd9305b40bef5fbc673680,"Blakely, Sokoloff, Taylor & Zafman, LLP"
11202962,0,0434d369a1aaf927464aa95bc04ad5c4,"Posz Law Group, PLC"
D755712,0,9bb3724c09ae54f89b8594e380a4e225,Fay Sharpe LLP
4989370,0,a7b5258bdcbe21410c4c490ccff87025,
4160402,0,a97c536217113465d7f8da943dc85446,
8927914,2,7ab4ac540073754e9e86f408ec2b578a,
4643510,1,6cd8090fd382d06dd1216b0bb71452ab,
10088681,0,84eeb32f36a9110d4041d857ae67ab35,
9952445,0,5b3cf6224e2bf827bd502106342a19e5,Seed IP Law Group LLP
D932854,0,279f795c338ac9c8f17415b39d919b2b,"Global IP Counselors, LLP"
8563550,2,2b27b30491fe8d8f2c171ae88f4da2c8,
D911367,0,c0d8e1c97539c7e6a482f4c3295c57cb,"Marshall, Gerstein & Borun LLP"
11157543,0,511d0060b28cf361687ba780d2cafcc2,Haley Guiliano LLP
9291129,0,97b4f83067f70c133e51c7b85d624e07,"Davis & Bujold, P.L.L.C."
11083391,0,766a9be27b9e76bf7730383a3b6544fa,Pilloff Passino & Cosenza LLP
4859017,0,25ff886c0a0a35a663a73d89315dfd4e,Nixon & Vanderhye
6015272,0,29641db402b264ac333a71f76c68412d,Woodcock Washburn Kurtz Mackiewicz & Norris LLP
9126870,0,05bcc20ebd11c64f2dad8f395c81c298,Oliff PLC
6091375,0,b8c6f89b268504124052682692a8a96b,"McDermott, Will & Emery"
D856246,0,c52c7aaf2b07041346ce5efc7300acf2,Snell & Wilmer LLP
9744647,1,122a94dc0cc1bf6d814bb2bb6948b218,
D341123,0,f6c22df3f25edc461dc67913a429e576,Klauber & Jackson
D888325,0,7fc1a717d5c3af8a60cecc2c69342268,"The Belles Group, P.C."
7551714,0,dab29962fb51960dbd5ed7dd63e94aef,Bromberg & Sunstein LLP
11358133,0,f3ed42cb60613633eaf3b284e194c755,"Muncy, Geissler, Olds & Lowe, P.C."
3941247,0,b8164dcdff0192e103d930651b98506a,"Poms, Smith, Lande & Glenny"
10350683,0,b68305b7b6ed988e46669393e3b8db21,
4591753,0,59318ddb3f5f9a559e839bb37fca4ed2,
11302962,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
8876543,0,9ea583cd71f6dec5084f8e9ad4a16f9b,"Collard & Roe, P.C."
4550635,0,0fd53ec263e42d241b3b0388e0125153,"Fleit, Jacobson, Cohn & Price"
8846030,0,b6b8921865d95a8933c81d5709b5d4ae,"Schwegman Lundberg & Woessner, P.A."
7987398,0,09cbe58047dbced3ef96a777a06d1c03,"McGinn Intellectual Property Law Group, PLLC"
4497989,0,d29071309dc81ac8757e105cdaf9a6de,
9495253,0,8fc7df38d8ea9e4431f0bae84ce586a9,"Winthrop & Weinstine, P.A."
10384497,0,e368f36a36b13e02255e52e893b28922,Baker & Hostetler LLP
D488331,0,a6510c4daa7977de9d792aff1c37f967,"Hoffmann & Baron, LLP"
6186775,0,5261d4092feb7e1ae6547de089e7b927,"Burns, Doane, Swecker & Mathis, L.L.P."
11223412,0,db87ae16da48d94b999e681d2449d73f,"Rothwell, Figg, Ernst & Manbeck, P.C."
7392339,0,27fee45de1435a2c5027920ec0b60aed,Pillsbury Winthrop Shaw Pittman LLP
7511164,0,07365b1891bcbe1e1ec4a93ecb14bc57,Torys LLP
5638444,0,eb52b4a024b6d15b46375738c0223eb7,"Parmelee, Bollinger & Bramblett"
6993626,1,ef928597b04a305d2726f08b8a9858a2,
5404319,0,ed361a7a1b3090f7d863582cbd8aa493,Kolisch Hartwell Dickinson McCormack & Heuser
4110122,0,644b069533ecb489bc532855724bf39d,"Hopgood, Calimafde, Kalil, Blaustein & Lieberman"
5654232,0,3db397f22635c783118b81804bf3b569,"Blakely, Sokoloff, Taylor & Zafman"
11187927,0,8456d5f036ce0c43d91e95b03a6ca14a,"Hamre, Schumann, Mueller & Larson, P.C."
10463952,0,8036de04269e80e96784f70e96c30014,Dobbin IP Law P.C.
6130004,0,c293920695ef9ac58485b9ecd0d78401,
6612327,0,666431f7aa7b06c9492d942543c7a273,Fish & Richardson P.C.
10496062,0,ff58158bbf9c783cc832e0aba123b5f6,"Knobbe, Martens, Olson & Bear, LLP"
8516143,0,9d8eff9e3ff348a75b91be8e08c513c4,"Yee & Associates, P.C."
9349290,0,aa4d27b82c96eb3b6313dd18876b92be,"Dierker & Kavanaugh, P.C."
6303450,0,8400efaeb2ccef02688fb7c79c1c8103,
D895482,1,dd10b9187f7edd29b25ac249d71e7a49,
7472047,0,41577d1f4d83f51da1c6a44ccc5cb55a,Thelen LLP
10352777,0,881281fc2bc256ebf5f7cf5263693bba,
11175503,0,b8ee084c6a26946126905a3e3f30960f,"Treyz Law Group, P.C."
9172728,0,55efb2192f88375fc13c5fcf872f90f9,"Withrow & Terranova, PLLC"
6842482,0,2474f016c6039d4b64b724b2b496f63d,"Stevens, Davis, Miller & Mosher, LLP"
9214545,1,7b36168c85bbf519b4c091d61fd07c7e,JDI Patent
10010106,1,d74656cbe6f973f2bcfda3871473206a,
6053318,1,e44191cb296c0789fe3f0b983d890e19,
4375684,0,6b158e6dae07ef4e36f0f4da88a24f43,"Weingarten, Schurgin, Gagnebin & Hayes"
9630789,0,6445a81900b1c689d3647df99014d24b,Merchant & Gould P.C
5030288,0,1a5565f8f6579e7e7653f29ef2a1186a,Ladas & Parry
6374332,0,57786bc546d2c694d9a166e8a38a0815,
5366684,0,4c3d246f3feeda97b2443fe3ab9ea83b,"Pollock, Vande Sande & Priddy"
5900404,1,fd40d56e85285f426a918ea27da7fa2e,
D627210,0,96572cb95a8366a5edb72b7fc13a2604,Hovey Williams LLP
9709883,1,936e103461c02efbed228e405fa073e7,
6967055,0,1e16e011b0e768f8fc115cca2c811586,Brinks Hofer Gilson & Lione
8743345,0,a160f90afa3066614ad7d8e1ab22de3f,Fletcher Yoder PC
8238551,0,44423216454aad5bd9bc289ad0e5fd09,Woodcock Washburn LLP
D381195,0,79285f348fe3ee45ab02a3299c386ada,
D860442,0,722f28c9380b73740d966d0ad4e9c8b0,"Finnegan, Henderson, Farabow, Garrett & Dunner, LLP"
8361103,0,937a9c089888dab0a58c05c3674ced71,"Seager, Tufte & Wickhem LLC"
5911714,0,a5d561c9f34a2dcf6605e87a9a09b6f1,Pandiscio & Pandiscio
4582599,0,c989f3ba8fde77a41aa064559695ad65,"Burgess, Ryan & Wayne"
9026990,0,537b8b7419b69d7512442598aec4481d,
D301597,0,0fd53ec263e42d241b3b0388e0125153,"Fleit, Jacobson, Cohn & Price"
D703281,0,3feb820b16598dfd71babfb2701414e8,
6975883,0,2d30811582975c2abe311f43858b9d20,"Bacon & Thomas, PLLC"
8433493,0,885009c690e902cc1e3992dc6372c408,Crowell & Moring LLP
7388879,1,ef928597b04a305d2726f08b8a9858a2,
10975940,0,b3dbd0e33d8049164af337d99b92a09b,Fishman Stewart PLLC
8182956,0,cc2e158a4005d894b7baca79172a6e74,"The Marbury Law Group, PLLC"
10037056,0,996f328f8baab584581003577bed26e8,
9890041,0,cddaa0dc9175a437b5a2bfea4d3296db,Blank Rome LLP
6167457,0,933db5a7dc5412baef3ef13fef65fc50,
6283820,0,ad8169881d9de8b98d9e4d5bc9cce9e6,Dougherty & Troxell
7888451,0,30ca10daaf57faa7e6210058d400bb48,"Thomas, Kayden, Horstemeyer & Risley, LLP"
7088137,0,f34b5088e041c2684828179c6c5681ec,
6664889,0,0b2b4ad45e8e91c0a9739437063c86ef,"Marger Johnson & McCollom, P.C."
4479887,1,028b7bbe0bcb2ef3a9077d11a4d77f1b,
8725568,0,ce540abd844b3c5ade1c205112bb700f,Greenberg Traurig LLP
D707343,0,60177adfb254530258615e452b3ed5fa,
D365330,0,723d3627ee4fa2679985500952e428e9,Mueller and Smith
5251785,2,9d2cfb2dfbb016748548223651b019b2,
7597976,1,2dab5475f04a916f6cc643df463dc86b,"Miller IP Group, PLC"
6653387,0,93f7922c73cfd00bec4715c9b174403e,
7785969,0,c0d8e1c97539c7e6a482f4c3295c57cb,"Marshall, Gerstein & Borun LLP"
5597234,0,5261d4092feb7e1ae6547de089e7b927,"Burns, Doane, Swecker & Mathis, L.L.P."
10172164,0,b6b8921865d95a8933c81d5709b5d4ae,"Schwegman Lundberg & Woessner, P.A."
11196621,0,5a1e0f0212adaf26600bae5ff3db7fab,"Ware, Fressola, Maguire & Barber LLP"
6266604,0,8b0b709513f5c113f90997f7033392a0,
4404072,0,5fb1283ffae01c479d3ebb6b6b4f4dda,
D759983,0,118c69818dbf8c6595462e9c9643940d,"Jack Schwartz & Associates, PLLC"
5202750,0,5588ba6bef9ec5f4f8962fe2a5e0b6ae,
9572061,0,f990a212bbe8c6c19710ec74247957be,Dentons US LLP
4570120,0,1e268065b8c1093de52ad17bfbd14f81,
6027275,0,1910defa94caf5de27665d297d08adc4,Foley & Lardner
6611701,2,7e6f348d1e5bde33ce055c592a233dc9,
3959868,1,2a08bdb8f2aa78398f3d9cb0268e7cd2,
D725195,0,a54c1c83afebb483f6879c6db9bd5bb0,
3948409,2,d8b9a1a0e762899e8648873f04eb5a02,
9609071,0,1024b2e754644e4200b5185741cd9a0b,"McAndrews, Held & Malloy"
9480959,0,f2eae035ba7b4f48544e452eb5aded7d,"Caesar Rivise, PC"
9245877,0,9ea3599cbae81f3a72d19eaf80940e2a,"McClure, Qualey & Rodack, LLP"
6923939,1,68b2849c197329fe31ca46f52a00f91b,
11302168,0,5a9ea34ab3b7de8e747c363317a4fe5a,McDonnell Boehnen Hulbert & Berghoff LLP
4437808,0,7332d3b5c7f04bd7a5e903839fc5b5a1,"Sughrue, Mion, Zinn, Macpeak & Seas"
10107296,0,019f0dd28fbb442c74f723934768918c,
8256568,0,eb9423dde9df1344c3811e95d257fd36,
10555740,1,0e214b3e3c47e5931b1d63fc84b9ddb1,
D592123,0,c87a20d7a95711b770acc79c45bed698,
4314185,0,f44094254e3551a971475034aa18a7d8,Craig and Antonelli
5343014,0,a492ccb38f1ce986a5112c64d784b79f,"Cushman, Darby & Cushman"
6277425,0,eddb8aa1658cf9b22151957da1a5abe2,"Olive & Olive, P.A."
5157082,0,400e2e64d8f0370b5d551338ffb63c07,
5475406,0,7332d3b5c7f04bd7a5e903839fc5b5a1,"Sughrue, Mion, Zinn, Macpeak & Seas"
11018904,0,9ca2dc78679868de7ee80fd08b6b7aef,"Patterson + Sheridan, L.L.P."
5533672,0,9f9a9f91cd39a5c7efde48fa4709e801,"Woodard, Emhardt, Naughton Moriarty & McNett"
5036629,0,7332d3b5c7f04bd7a5e903839fc5b5a1,"Sughrue, Mion, Zinn, Macpeak & Seas"
6736893,1,6bcb73cf08ca544c2410941ae0f26f2b,
5818264,0,b99bb0a6385aea6f969b807edf8818b4,Winstead Sechrest & Minick P.C.
5584747,0,76ea4d480faa5d4e8e76d8327cc43c51,"Nikaido, Marmelstein, Murray & Oram LLP"
8505673,0,e0b6964c68e4e09fbe46a6b2a718098f,Ulmer & Berne LLP
5427171,0,d251d71d665525620983fb01f7c44f78,"MacMillan, Sobanski & Todd"
7182626,0,7c3e08f31f7ace42ed98f4025433aa70,
6135057,0,b7c50a195dcb06d85d08d82b9ed6313e,"Vidas, Arrett & Steinkraus, P.A."
7053650,0,4eb642559524ae21c84fae247b2525ec,"TraskBritt, PC"
4682168,0,db67613563efa7e3cd070012df4f9077,
8628928,0,216a4ec3d186a21dcf6eb61dd6b5def6,Barnes & Thornburg LLP
D272557,0,df8d3cfcf0810cb5b49a6a6e9c745ad3,
11098918,0,fd6cb0ab32defcb73048a901b0a3c6e2,
8010525,0,666431f7aa7b06c9492d942543c7a273,Fish & Richardson P.C.
9449078,1,80daff0854d34821a931e5e2edb3e82d,
6271657,1,3bf6c5b0ced7bf6a6664c24ae9ea793b,
11220624,0,d4f0f27679679ad6b6c53e8caeba4ac9,Stinson LLP
D530118,0,de14bb544abc2c612024ba82336d7ab4,"Christie, Parker & Hale, LLP"
6078643,0,7f682abb83a50c5cdcd3f892fbfa294c,"Harter, Secrest & Emery LLP"
10905269,1,12d48c951424989a536e22f6319e38ea,Buhler & Associates Patenting
7071566,0,9388f1558ceb8d6872e23fa21f04e764,
9388647,0,dcbf91ba725688fd62b89588224ac3a2,
7907691,0,78c6abe6f5baef74eb064a5878d46529,
9411054,0,c2884f64b0943950e8c1502f6ad12103,Cantor Colburn LLP
9245045,0,4e5530a9edba8ff12ae5ea82ee91f908,Middleton Reutlinger
6396096,1,68e33c43fc26177bff52f85f7703c548,
10063343,0,d87d8b58672e0fd66f66cd0b2e3c1be0,Knobbe Martèns Olson & Bear LLP
10106714,0,7eb909f8bc7bafa678e89adc62e60c14,"Abel Law Group, LLP"
5171730,0,498d3d53d3ddb6a1d842fe0f64269072,"Wenderoth, Lind & Ponack"
6458052,1,bf01b145d1a402f9f5e7d87891adcb10,
8875186,0,761d813ba7a0ac401d88627c33844d28,"Amin, Turocy & Watson, LLP"
9307099,0,0af7e71070b2667b9ba2cf06d90ba75b,"Stein IP, LLC"
9573810,0,d79f1dbd6d0c044ca6ce65e544ec4193,"Greer, Burns & Crain, Ltd."
5749190,0,c64054f76da94b0bc09b606eea4a5630,
6433185,1,8ca11107fe934bd108a875b700b4f904,
4682312,1,3b2846ed803d2e5c08584060aff83767,
11064702,0,108420aedcbb436a4b68d2aad0243f0d,Goodwin Procter LLP
10492571,0,60b5a89774d53986a5d5b8e679216ca0,"Verill Dana, LLP"
5370029,0,f1f896dd3bc020cb6c6302320beef2b4,
D502214,0,cb66eff4a642f530b09a048085337ca7,Golden's M&I
8651423,0,4e9da1059c2ecc358c4552ea8d829d9d,"Jenkins, Wilson, Taylor & Hunt, P.A."
8466644,0,c2884f64b0943950e8c1502f6ad12103,Cantor Colburn LLP
10400587,0,b960017a901ceb7e9e5c588d3e84cd09,Kilpatrick Townsend & Stockton LLP
5469677,0,413183409172f1832ebf6691c9b1d02a,Oldham & Oldham Co.
8454779,0,5e2531ea3c81405026098b8ea02583cb,Dorsey & Whitney LLP
D740131,1,eab631a72053dd3a0cfa76778b4097b9,Bingham Greenebaum Doll LLP
5726229,1,08169708b6010b7d6efd11bd5dd91e74,
10443240,0,7723d30d7e9caa250810c0f91074ec34,"Andrus Intellectual Property Law, LLP"
5226674,0,05b3515a24004a72e256bb3aca2bf7d1,"McCaleb, Lucas & Brugman"
7239010,0,eb3ffd02919a1cba6ee7babba852fad5,Townsend and Townsend and Crew LLP
5677189,0,f4abb97aa7a45a1d1fe8e7f98bd8d8ed,"Sughrue, Mion, Zinn, Macpeak, and Seas"
6574177,0,d79f1dbd6d0c044ca6ce65e544ec4193,"Greer, Burns & Crain, Ltd."
9260045,0,3feb820b16598dfd71babfb2701414e8,
8703011,0,7cf14351a1b39fa7cc89419c85b45d66,Squire Sanders (US) LLP
11318173,0,b2dc709ce14704d11d9b59aeda192967,"Elmore Patent Law Group, P.C."
10157593,0,453d6d9f53931a11e721618126f194a8,Merchant & Gould P.C.
8230090,0,6101f65bd817d74059297e0c5b3f0606,"Thomas, Kayden, Horstemeyer & Risley LLP."
6883077,0,c9db371fe4ee0977e28887bf460a96a4,Staas & Halsey LLP
4220346,0,fd060950ca528b96b384534ad221b547,"Senninger, Powers, Leavitt and Roedel"
9425074,0,4093107b65f4db51f22b363ed0a5c77e,"Nath, Goldberg & Meyer"
8882123,0,7ef500e6ee8f6c9ee9a4c81e3c5e70e2,
6142944,0,ad8169881d9de8b98d9e4d5bc9cce9e6,Dougherty & Troxell
7716267,0,ac7b29e5824591e9dda258578a7bb513,"Frishauf, Holtz, Gooodman & Chick, P.C."
10586669,1,1b9cd65d3d51c9a2207cfdc609a1e05d,
9951511,0,4bf38e752d2241a0e820809ac44f8a33,"Volpe and Koenig, P.C."
10894223,0,8ffb07ba01e60d8e0dfaf7d0615abc7c,"Oblon, McClelland, Maier & Neustadt, L.L.P."
4704480,0,d41953da84a7055872a0b5dd8db3ed34,
4013516,0,872976d08e494abaa3ae7deaf3ecec69,
6610593,0,8d44a7fea1afaa7e76405e7a051523f4,"Renner, Otto, Boisselle & Sklar, LLP"
7884491,0,6003703d21bad1dd2b2846fca56e836f,
8089183,0,139d2d63f8096c350e8fa24ad259b3d7,"Muncy, Geissler, Olds & Lowe, PLLC"
D713394,0,58b45288d7d85eec91a7b72722c181ff,Avery Dennison Corporation
8871298,0,081c3331cf015d5f971dc4636f8b57f4,
D775499,1,aab31cb0f11b10460114998a32959dba,
8020566,0,1bd5e525dc6d6c609a0df627c2e41893,Buchanan Ingersoll & Rooney PC
7458576,0,edb551ae21fae89c9ff514dcb00f8a3a,"Fitzpatrick, Cella, Harper & Scinto"
4064262,0,a492ccb38f1ce986a5112c64d784b79f,"Cushman, Darby & Cushman"
10493910,1,4ca5026f5408ad802c428311dd9e9a8c,
7909476,0,ed810457b97bfb8cc5f130f77abc454e,
5860143,0,23a6964c5828fb9bf57420b355297fca,
5368983,0,7332d3b5c7f04bd7a5e903839fc5b5a1,"Sughrue, Mion, Zinn, Macpeak & Seas"
7039860,0,1647b54ff2e4c4f20ec4067586cbf1dd,"Oblon, Spivak, McClelland, Maier & Neustadt, P.C."
D250571,0,08342f3b952a1c0441526b9c3a510989,
8967507,0,2cc093fb7ce3bf1d5cb3f9d05ee82143,Michael Best & Friedrich LLP
4395620,0,14ac5af354c394c69ec412eaed1e0cec,
8808557,0,2ea3428d5eb53c785904c55395f60095,"Finnegan, Henderson, Farabow, Garrett & Dunner, L.L.P."
5225824,1,3b2846ed803d2e5c08584060aff83767,
6711379,0,1647b54ff2e4c4f20ec4067586cbf1dd,"Oblon, Spivak, McClelland, Maier & Neustadt, P.C."
5391437,0,710e103a4806a599a482e8650d1f9e6b,Nields & Lemack
11018263,0,9257fc099bf0c6b65d12504094463cb5,Innovation Counsel LLP
7949360,0,0a173afb2dac4291cad8f8db63ff6d33,"Cha & Reiter, LLC"
10810278,0,4e5530a9edba8ff12ae5ea82ee91f908,Middleton Reutlinger
8470649,1,39e49ef6736693a200b55c9231c6bc5b,"Robinson Intellectual Property Law Office, P.C."
5941885,1,e3a1778e6a712cd9856144f87978be49,
D789110,0,d44075ca6c600b23bba2c751bd419e06,Adler Pollock & Sheehan P.C.
7544367,2,07063aba52e0a2087e1ee55b9e8c81c4,"Wiggin and Dana, LLP"
10499230,0,f990a212bbe8c6c19710ec74247957be,Dentons US LLP
D473262,1,0dc46c169bbd408f70067b5d0aa1b14c,
11240077,0,66a960855eab224d2b31fa8901cb466d,"Loza & Loza, LLP"
10708291,1,9ce0e33ba4e66eec2ba4f16de9f08f99,
6950973,0,4835bc173561fbc6c323f75401e8efa3,Garlick Harrison & Markison LLP
5854612,0,76ea4d480faa5d4e8e76d8327cc43c51,"Nikaido, Marmelstein, Murray & Oram LLP"
9136222,1,ba758fb3d88d2853b85aed77d1877129,Hoffman Warnick LLC
8484185,0,2ea3428d5eb53c785904c55395f60095,"Finnegan, Henderson, Farabow, Garrett & Dunner, L.L.P."
4246760,0,8d2bb778303e4db3c3babdb6cea571c7,
8726142,0,4e1780ade8f2cf0be38f916b0adfef05,Fenwick & West LLP
10952786,0,27a91ed8daa95abc8a0e575761ca2da7,
9289568,0,69559ffe45e3c75ed019d4b95ce43146,Leason Ellis LLP
4503690,0,07e6d1b70eeddddd08ca51724c4f936e,Larson and Taylor
11152548,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
10300660,0,f320bff9b8ad588ef1e014cc79b2e64c,Drinker Biddle & Reath LLP
D251833,0,aac90954679d4458bd6ea77ac4d77161,
7198461,0,885009c690e902cc1e3992dc6372c408,Crowell & Moring LLP
6871576,0,4bf38e752d2241a0e820809ac44f8a33,"Volpe and Koenig, P.C."
8361563,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
5472073,0,5ff0a7725a43422648b18ccaeaac6a32,"Brady, O'Boyle & Gates"
4298253,0,f1137330b961736b575f268cc7dddb85,
D921800,0,e761cf910ad0c8296f7fd1b85113de5b,W&K IP
6762990,0,8cdfc20c7a4ef6e2bc1cd3a3cd816022,"Birch, Stewart, Kolasch & Birch, LLP"
10150453,0,af9e0a1859bbdd96c05ee3598435b6a4,"Veros Legal Solutions, LLP"
4562918,0,c64cf2b9286d1388414972780604d8a3,Felfe & Lynch
