patent_id,sequence,disamb_assignee_id_20181127,disamb_assignee_id_20190312,disamb_assignee_id_20190820,disamb_assignee_id_20191008,disamb_assignee_id_20191231,disamb_assignee_id_20200331,disamb_assignee_id_20200630,disamb_assignee_id_20200929,disamb_assignee_id_20201229,disamb_assignee_id_20210330,disamb_assignee_id_20210629,disamb_assignee_id_20210930,disamb_assignee_id_20211230,disamb_assignee_id_20220630,disamb_assignee_id_20220929
8738309,0,org_Pga3CRXr4C6s52YszirK,org_sbypa7dybgh37LveBWbw,org_9dQNvHbNJQVCkb1iVR19,org_NMh36bEC30WWmnhQ1db8,org_IctZq3ZEB3BQgQofiFt3,org_cKm0gi2HQPZ90MiicBxd,org_OnJGOVtizPJcKpd6FYxk,org_LyBJrYQoSp22t1OvT8Mb,716b76d7-50b6-42d6-a733-63be6ad6a1f4,376e12d9-62d7-49ff-a4b4-bd5ff753a4dc,a0e08de4-cc01-44c5-84bc-df44ec2b0f6d,a5d52d37-e362-41bc-81a4-027c234c06b3,4b2b4289-c337-4de0-962c-f674e3fa2cce,b7ec9850-dde6-4fb1-906a-7a1fa27b836d,f18de976-51d1-4a47-bea1-632a61aca4bc
9044573,0,org_UoVVlJlJFsRXfwAFmgOP,org_MYrkAsZWUCFAiOsA7drm,org_tCgKPekt6NUdkeBsoekj,org_D5H8Nr9nn1zKwwIRqNnL,org_ftewTOJzelzN1l6Ot9U7,org_ygzlT5bmVRX4UpmKN114,org_nrWa0Bwi0FIImRbZ8Qwl,org_dDcwlmHsvCzLhfdXu2vv,bf55b0d7-870d-455f-a144-488ab50c4758,e4ea154e-7f67-404f-ad54-b0a00ee367e0,ed4c3cdd-72fe-4944-832b-35467e4ec321,27940d96-425d-41e7-ad3e-0db73be11350,d57f967a-7606-4588-a451-122cba566d11,945b3819-0e1b-481b-8cde-c1999e3c0cae,838b6ede-35ba-4f5b-8bd3-696007a77e19
5160844,0,org_dEMIfg2zUeo6lbFlMFWE,org_7Ib0rZt1aIj1rgb5JvVk,org_fniEupiOd20Qelo4l5Mh,org_0JgRcuR4PshCzYMIVc91,org_qRt6wt2FYgPqeA1v8Xhx,org_gYfojxbxKJqjjzPqoPri,org_2UW0GvWJo3x0f821NGlp,org_8Y5u6HtMHNGJNZXwMUh3,69e92d3d-5c13-41a1-beec-19258c095475,1a2c0fd8-2152-483c-baba-0e560e2bb5f9,fd84fe21-63bc-43d2-b90b-84255b1757d2,02fca0dd-2732-4265-ae3c-3e445711b1b8,b52e96ff-ccae-416a-8935-dd7c913b523c,2e1de314-3cf8-465b-a0fa-9c8170d94a7c,85bf5e09-3822-48f8-a72c-0ed9c4b240a1
10890212,0,,,,,,,,,,3bcec93c-c7b4-4039-b7da-fc8b885be898,767c65d4-a3b3-4af1-8d52-b2b160f8da90,ff20265b-e67e-4725-aa08-5570edb380e4,eaaef5f3-1f78-4642-907a-b2b75d85b6b9,4857028e-cedb-4c5c-9bc7-dc866fccdead,f1af6a5f-b497-4b19-98d0-7d8c1780714e
D957195,0,,,,,,,,,,,,,,,ccca8d79-1329-4642-959a-c6e864004b06
7528520,0,org_8vcxsbEPlkOvspKTxOmK,org_TILDwjGjgLVB09sWXPW7,org_TyggMPUNf7XfS5syUCSB,org_fJSrt4Kas1i3SCc3d5pk,org_GAF3ktybamoF7J2HQ0by,org_Ey9toWunDuqfOKFgaoCh,org_7w5GxOwJl0a9fSpviZMB,org_ODDn11gHjHVLLx7bhxtz,eff6f87d-e2f0-4bad-a918-b11819b05319,b5152185-2d58-49b5-b0a7-0345633eca1a,f4484f10-0a03-46ee-a08c-db5c99cb83b2,7c99a613-f499-466b-823a-a39e14d9603a,541dfa85-6f3a-4be4-9f51-12cce3a6a297,50e0e6da-6129-4b2a-9182-b2f26fca9a26,aff51d8e-97b5-4232-a565-50c8d6f16f49
11265166,0,,,,,,,,,,,,,,b367445f-7a69-4468-899d-19952d71aa99,b2708d8d-5335-489b-85e0-0deca673fe28
11163655,0,,,,,,,,,,,,e862276b-f0a4-462c-b4b1-7c951218e033,e43001fa-8810-4d5b-a357-904edf23c47f,7bc9ec79-38d0-4b1c-a64b-2bbbb816bc16,f2ff4e9c-2db8-45c2-9ac8-e5c6a775d2f3
9277479,0,org_DY5HnjLnt2bDrcY9fPPz,org_YfNLwsKyP6qPnITWX1Nn,org_YWvjsrwJLtRe4Qhl3xi9,org_bsvlgsoky74NDYJnHcFn,org_OhjijQHlB8wIkiOmYp6T,org_5XWVRqAsDhjPnhfoZ4fP,org_TRulQYLh2dERWCdBwblc,org_diF24MsQzZwCDRnNbPQH,43ade523-9533-42ac-8681-8beb3aadd294,53935764-7983-41ba-b4ec-088456753890,f1463e37-c67b-424b-a590-a3ca65f997ab,f1326e33-fb14-4b1a-9ee2-05f081fec756,78b461d5-10ed-4ae2-b411-380977df8d07,8de5b076-6a66-4063-8ba8-54d2a5fb1f64,4481a013-fa20-45a3-82ec-4136b104c92b
6721842,0,org_y3ZvHGQC5ZjdDKiFtgKg,org_BhFWbZ5cX0tSnPE1cE4T,org_YYjXw90yIG7BOyWjtgLq,org_M8wXyssY0yEqs4vP8RhS,org_NgbjiARHVDDCjHwUt1FI,org_9NsvASHlPPwCV6aXOYWo,org_oDC6AfNVH9E8ICW6FFv8,org_sjWoDwOntzDoBFO9w4nG,1b7df99f-bb3a-4026-a4ab-f5f89558b405,0709110e-5c69-48d1-9564-091497111d3f,bb4c7fe8-3e26-462f-9577-312354d0c603,abbbd04e-a492-458e-bb2b-9691619debb8,e2c0f5ef-0d70-45a1-8048-e8effff576e6,1ff09c18-92ec-4049-88fd-b66a62f24849,ffaffc7a-fd33-427f-9e43-02b6d1c3fe54
8939747,0,org_hk5iEWqfWBfXCVNR8bD6,org_O2J87ffYrUUGlYaBqBSS,org_7mnBj942yQFs673J2xp4,org_YuLKGSHtMZxxF0GwejTt,org_HLxvKq8MNtfA1F730C3z,org_ajTwHOzX1vw3p6E90eLZ,org_Z3K1jpvzpb6jhuWcosMH,org_SExNMMaEQW5qy4OjNvZq,dc77a1b1-f087-4a19-992d-6393caf66347,e39cce72-cfaf-4097-a75c-90aa1a0746c1,39719b1e-eb6d-414e-b351-7430992a204b,4ee51e91-18ef-471f-891f-ff57097635fe,401c8106-d061-4a42-b57d-7356c8300b3a,09194b4f-7872-42d8-8b16-79270885ad55,c754a6a9-31c6-4c8a-bdf9-960361d37ead
5812226,0,org_uRel0lL54ZkrZ47sPabo,org_LMhqUwxLfu0m5GTIRqMY,org_QRkWvJcs9BqZoftTZnDn,org_INW4apKBzxiinzNzob4A,org_Fe5mMLhZSmULMDsGKkVV,org_CMWcoCJWPOfisLWrKvyd,org_RMP0UlWAvgIDGryFJqyg,org_GIJYm25JkBpzL8QbXWiE,8ce109d6-b9e3-4bd5-a20e-9d8b6e214f36,a99e5f6d-35c7-40a2-b2ac-e2e7a6dafa80,8cc5ed0b-d622-4625-bae1-fe8bebe2b878,a07a00fa-f55f-4e6f-8e58-2d7151aa09a3,c0cd1717-8779-40e0-b11a-1f56c069e21e,f2ae8567-f815-4163-a4b6-8d7be59678f6,98908fc3-005e-4aac-b0dc-c68366485fa4
9352440,0,org_SDu0WC1N2dSGontdh1tk,org_MD8CGDC6OyUMSBLQCnHR,org_UWjdRXEYmYe12xnFaO0I,org_TAnQ32S1nTcaAGaxpDBK,org_TonuL5otBxckKrreZnsl,org_YICuc5kXGaTH31fzRzgk,org_B9Y2GxNXNAVUhukO5Voe,org_LJSW2zDdsL1DC9LhkcVh,c3b2fad1-f7a1-4399-a306-05807454ea5f,48786d13-bfec-415c-b01b-c4054449f0e6,43803391-80b6-46b5-a4c9-2e407de5842b,d3bc190e-878d-45cb-95a5-b523d8698c4d,1a3c7e17-7d5d-418f-b7e2-39d5cd959e12,b3978a0f-58d3-4479-a701-cde2541e6071,de70c81b-599c-48e5-b393-1fb550cfd737
8251901,0,org_1D3aEOlySWOKuKt2tOMp,org_AjZQUyEXVo9dbTl3S2h2,org_vo7QfknrofPPRlgmWSqM,org_nuHnrRqhuE1OQ5pmGaqN,org_swElfBEKAUdoCmRgXdrU,org_SeLz5NET9ygNnMz1q80i,org_fEInMDkSFMEo5OvWMe2S,org_RZzhSKYycd4SvJZA2AyH,4a3b9fa0-af52-41fa-b2ab-b74f4bd7238a,f8d5e033-dabe-420e-973f-ae19ba704ed0,58ed2263-22e8-45f8-b378-260f8b213670,fb29a7e1-b6a3-4019-931f-962ac0dd9950,3a675da7-e576-4b62-a149-5bc7bff7784c,ec0bf044-8258-40e8-aa81-2dae30e419fe,da00e08b-04e3-412a-b040-daa39c6d95d2
D721485,0,org_2bgUG7j5FxewvUluMeq4,org_WfFLv30XTw56a2pfryAK,org_vybCm1gKkGe3BgaazgRY,org_4QaN0BCqzYa9BEFH0xgH,org_nAGRlyThaBLczfAs3Y86,org_SmF6dFKaJqPvTIARRlN2,org_2wxfBFSTf1hdtW3RF5US,org_oQan48wTn7g9X1JOqDX3,e1df5eae-8b0e-4eb1-8f1e-bc92921426ac,785b3e5e-9b3f-4749-9944-050a910f1d95,4678d69b-6672-4e73-a882-a7414342d42f,b7b82ea9-b652-495d-901f-89454518afbb,7a5aa174-b554-45c2-ab39-2d7fbc886e7e,de66e2fd-67e7-4059-bed0-5b2ff718d3c4,f04c9168-4d60-49c5-be13-9db9229b3f50
4334470,0,org_0UHcD0uCJUUiHQQOIiYL,org_KIYUwywIgUtsipRiUTVG,org_hk9gTQwhvUhubai681oa,org_fKoZxX6YdYMWYpfsLsOM,org_G5Bq0R20dl8eWGKEOnrX,org_h9gCIRb7YP9lNNxkCPw5,org_DA5GgVbJxTEVyVkDozwl,org_nzsqC4NFseELGPd6wJa5,2f78442a-aaf9-4172-9229-9b5ce6241a28,e83e838a-290b-4f2a-9a14-000dbb07baa5,ebfa5192-d6c0-447a-9936-cd31f9aa48ed,af9d1d6b-a80e-4d1e-a54a-b90b30b356b1,832ba241-5978-4d2d-895e-86a4d87c9d2a,4ce9f41f-50b0-469e-81aa-0d6621e4f54f,0945c959-0d59-437a-b4d4-eee6ab2dfd07
4568532,0,org_gMYIbg3R8PRACxjdmDit,org_UkhQt8Z9XiDFKRnE7yxb,org_mXnqa4qOSWC2ZyoVgOAe,org_f41l5RorACYRUqMsr4nx,org_LuaBpotBAJ4oX3VkhK2R,org_lqhCxO8Vo4wfaJl46BVv,org_Vl3kD7uq51A6Qqs7ChVu,org_iTCgi8tiBerqAGnAPBTj,e42e5d04-fe5f-436a-b164-b6d615119dbb,016e5b8b-5811-43bb-ab5c-f9e761670ca8,c71132e4-4249-438e-8473-a5c19640acbe,b1209be7-08ec-443d-8ae9-83c35e1fd23c,10f789b9-6ef1-4365-919f-9b025f761f87,570cb186-6ad4-4234-a958-87ba82d172a2,ad056093-334d-469d-96da-631a5139dd31
9242971,0,org_3OXRvrY84od4aYPPFKbH,org_9K8HqCwurFXaFPFPPOdl,org_dZZgwwIxr22HIBrsfrSd,org_Y2pd2gygdmHXiuuh2Ca8,org_fsQynsAugIKN3iWiPex5,org_XhvWNbE63thdmuvNcDZ9,org_CBNSIq9Yh3R9Ps8xeSTB,org_NUlgiFOhcJS2hkVC1VR5,c4f8c75c-c561-4243-89b7-0afbbf69dc99,7f7b4816-c9cf-45a1-b98a-08748dcc41e8,1b0ab8db-4a6e-4873-abbd-f65010953da5,fb4ca070-b560-4a2d-b3f6-6bff3178c9d4,1f67c378-94ca-475b-8496-a2a1789572c3,871db2f5-e7e7-403e-866e-26e8bbc7b502,fe4015ac-5497-4421-a038-fec20cd81a54
5948615,0,org_SdSqCx3HqYhNTf6NW4gt,org_70D1lR89kQnFiCFdJ6s5,org_u7pEfsDKGx9eRzSkmVR6,org_sVDm9aSI2gE7Twb8LrA6,org_c7W98OO1PAo2NBeAvcXM,org_GPhxufomqV1Jda1gT6DW,org_reJ4FfU2OvbQWkcQ5X0N,org_0NlvVpn1fLpK1r5Jwi4l,391a2b8a-e7dc-4887-a9d5-f357a019d3d7,c2a3876f-b568-4f3f-b7c9-bcb1332e598d,07fb5115-8222-4bf1-a4d0-1959f4d207f4,2324743e-54a2-444f-ba07-402d37f6d90d,8767aa58-80ff-4b42-a7c1-a35167a5672a,4acf2392-6768-4789-a0d1-25773ab39338,03a59eb5-4255-47e8-ab33-2fb81a68419f
8910775,0,org_TtyzX3XP6EvfA6SrIi6e,org_1NXrgn2YZdUgDBXnIC9I,org_Ovz4Izm0u9rUQH0RfOzo,org_y6hvb84zFNYObnK0MzuX,org_uBa6uYAXXW5CzcgLRnsb,org_E52TWxond3ZuOjnQbyqk,org_SThWjYffNCEC7tV8DhHq,org_fbzhOAPu9ZRElrzq84Vn,e75b6fb6-035d-4710-b084-49d04afcbe3e,7b2bdf94-9621-4e0b-a768-e3fe3687211f,fbdc5ab8-59be-4068-af44-f39f68dd57af,f3167426-999b-4a7a-88be-7ae71edcda62,ae8ec5ba-bd9a-4b05-b66d-a1aa7741a29a,80ef7473-e771-4f3b-8012-c88debfcbb65,90b37631-94c1-4acc-905c-41e78138b0f3
6377874,0,org_97f3kvmGmNeCUmCCIvlA,org_njpSM2277k7ymLSMoLPa,org_rP73XbQiVhgMHg9NEoPB,org_IbxRmCp8us65x30WIdPE,org_qCavzooNxnuhx0DVoDIK,org_wVaw7T3aadw38ZKxd4Nx,org_cPM0X40AI1ro8Fu8jVno,org_d2iskGZ3txI0X47c7zFs,e244cc99-d8b6-4259-9faf-4dfae0e75986,90a4df06-9500-4005-b2bc-1b865215cade,d62cc8ed-6220-4d34-b9de-c0aba07c36a8,8c1750f0-7dc4-4e64-ac7e-21325088dadc,293d5faa-1f2a-448e-a29f-d06031832570,ad800604-3ec7-486e-ba74-5735698b2f5e,8803878c-dee7-4fdf-8e8e-4b788950dc62
4748384,0,org_EEgFO7uB8la1U4BVSnOk,org_gyDI4lvMEPxntW6moNvH,org_owNBU7Mz0RWri3C2eHvb,org_SBThvuANYDsTBibT6i2G,org_JfK1tWxFgbEfMdKhOr8X,org_kmGNayO1Ny4cuSTfsOuq,org_5oMRSeEBKDPG5yvaZoVm,org_Xk6Bi4Qtc1eEC8gKnmqX,00b98d30-b8b6-4b00-9c6c-26f87644f649,71152fcc-31f3-4328-a81d-3bd394dd21b0,0c10ed65-6480-4699-acb4-472a50951139,d5690e7a-aaaa-443d-9a65-8a81b1e96263,7d03617f-a09d-4177-9e97-ef80c71018c6,52fdb6d7-71f6-4b90-a8e3-768accc77190,ec3d61b7-e8fc-49da-9583-8955deafbfa1
8937686,0,org_tY9vfw92BEAFQoO3vPYQ,org_wc53j4faN9khKtXz5uh5,org_vI16YMnMwATC5aJFy1EN,org_ceCvVZllMrtpn6WppSdy,org_Eoh7Mje71leKpU8u5NKB,org_hhkQnpxgd6zPgC8sApzN,org_w3oM3QYbzJQ7m9RA6sGl,org_JYk2aJhJl50zXGzPqsY5,187d859b-a135-46b4-89c3-7ce17682442d,1a52d3e9-293c-4841-bbd7-e90d6ac3afd0,171d1cf8-aa5f-46cb-b1f3-f4758f0b6223,21bf13f6-196b-4728-aa0c-54dc61f2232f,5f6cdd5b-80af-47fa-a77a-dce5ae221d70,b89a3d03-4d0a-43c5-a2b1-5a0740274e7b,a2c36250-e4f7-44ce-bb0d-1cf0f3371783
9782403,0,org_Ps6cxRGIE8nYGKVTsvBe,org_lwPWgYMptnYZC290nsLi,org_sQatwJuVgvwXASjrYesr,org_kjwRxyiwoKswtNFGuDh2,org_jB9il60qEGAU1hl5rj3v,org_eFcua1gMozA48mFtSDAK,org_I3OEnUik02tezrPhgoe3,org_oROKhtnxALzkH5sAqjYz,a7f5aced-68ad-4aac-a174-d82bee0a2a62,d853b34e-ce61-4d67-b17a-4b7e26ee3825,0f2f1bef-49f7-4f52-865b-16bc38813ee9,79e361f9-c36f-4d82-8cdb-d0688a6dfbac,455817a3-03e9-4d7b-9fcc-1da3e0dd6a3a,e07006a2-e9cb-43d2-a479-1a8da6246a10,3fb35d20-31ef-4de4-87d4-44ca7265e46e
D668538,0,org_MLNgyGZPZLlXFksLMYBX,org_hqrcQ5JPS8gDm4G3JVZk,org_QUufWsCVp3dqFFnMqW9W,org_eO6GKDQM3jChATswIJEg,org_Brg92i9Oohmx9VyFFM0y,org_CQv40jfWDTcuDfV7qwQ3,org_LekzB7MbQeUZYfv9GW40,org_ypyrLx3XUL5ZoNfLegil,89f33869-15d5-4c1a-af8c-1427fd17f2e8,895c60db-0c89-4a48-b751-79b23571c86d,f08d2ba2-3b03-48a3-95c1-bbee94c8bb67,2dbb0ee2-144c-4229-a00a-c89b871ec058,b795f75e-6da6-4082-8174-decbb004bec2,6c99e515-bb7d-4fa0-ac1f-efdb7466927d,c2440d50-e670-485f-a055-812930ece0e9
8443799,0,org_qCL2rEKO8pj96KKBtQ14,org_K7oWltINQBE2dajXZr7L,org_GqH1IdWHygTUzLFcQM1i,org_LFoH9Vh5CHbiLMfCURMQ,org_zdelj8DpAyWBcvjnkKc2,org_5g1HWhqht8mGhQzSgvjc,org_f8z1axGGAbxkWQO32UsL,org_xmtovdpP0pENISQ0WHIU,1c83db57-026c-4fb6-aaca-9ece6b8a7f91,094dce4f-2ef9-4651-8f49-9e4f1e969427,df3a3b8d-7d0a-49b3-bec1-dc25039808fb,c0a07667-2efc-4813-87dc-c95031ff82fd,ecfcae8d-792d-41ac-b936-e64c9fda9fac,652aa7f7-ffaf-4672-9740-d8765fe0ab83,699bc75b-7a52-494e-b647-a5dceb9c5262
7968168,0,org_oPpi8JJNS7BDF6FATPSh,org_qdemQQQM2NNXZJi9ydY5,org_MR9tLFu98PwshZ3ujR6V,org_wm8gCYItK9Ha1sieuf2H,org_YUVlehf2az8W9Nb8bAP0,org_0czT6dLHVLtylTToOeYM,org_vHJ2e1s7nNR2FOphE04u,org_QYQQXLLJPa8sS7JNfV2Z,157217a2-18e4-4475-9609-d3f999694254,2898489e-117c-4b86-97f9-3140024c1be0,3dc5497c-34b6-449b-9c56-0e4b33e0f64a,96759ef2-3b37-4e59-9c23-2186d89c4178,513879da-cf45-41a2-a0b1-a2bc17064ac0,e3a5f70d-df25-49ab-82f1-1953f0e201e6,3689537a-21ec-481b-8532-30ab93a8f0a3
9443532,0,org_uLr9SQP891wRZ3fZ4fGt,org_ghhk83dWAhmqvdcOCTAI,org_nml3hw8AJu38OoC8SFKi,org_2VzFAD6065IzdtN9Jd7h,org_4twakcc3JIPhF6xGJkH3,org_n4ZMzBo3l8y3zsxBYJ82,org_e4ktHAhKqdeLqK6BPU4u,org_1DZQlSYWZkJpjYnZJ4gE,aec11a9c-f185-404c-90fe-642957bb15d3,c0f511ca-176a-498f-a7d8-5c8ec5562603,65e62b82-1b43-48c3-8732-3a1dafd1e783,47bded61-3852-4497-83d3-10b623e73284,ec132bcb-18be-4146-8332-7002291a10f5,40b323f7-7b25-49cd-bde2-9c528ff42b1a,8ab1cef7-2e45-4eab-8f34-eff9d14ae553
7479208,0,org_SQcSXichpqQABwrZUUr3,org_pyqlNQw2uSCBTkUgcoSJ,org_FPPKtHwsyLwmtOx2Tdqr,org_FnuyIbwZtYvd82Hn39Rv,org_rzGYAyRD1DvKhmVL6UWE,org_wZzSe7tAmskVQvCVZ4Re,org_limgis5iwcLPrmhCOL5D,org_KXYY0eIdynP9PIA6KJSH,d92a51fe-9488-40cb-bc89-b2ae78674bf9,bab3e057-3c9e-44bd-9482-8da472bdd631,d1d78b73-1102-4d0f-9bfa-61683e2382ea,cf9a7188-1b9c-4008-b251-f84eca58c854,1b525b48-67aa-4ce4-bba7-bdfea321f192,4c252e86-ab41-4797-9410-4877ffe333d4,6afd235c-8a3f-4bc9-a5d2-74a5effd5711
5876948,0,org_6SEM3ItZ5CQvmbiYh119,org_kDxR7k929CUh2AyJVV1S,org_FcHga3kuKz0sUrouj8X5,org_NBKjNaZLfIG2zzf2LPdp,org_J2yz9H5dfILqpigFBGEl,org_ZxbMaYXallRtlOghOVlk,org_hcN2pPJCSghngZYreWP0,org_REvkqvfQJOYk8tkiRUIg,910c2de3-9608-4741-a53c-09b4001af0c6,2a362473-f4d7-4b38-a6ca-909f248d0b59,063942d8-e27c-4748-b150-49808661f645,29295123-f9aa-49ec-a1d3-5e4b5c5897ea,c8972c3e-b695-416b-b5f9-5fdc806fbcee,60a2f0b0-cf96-4293-b179-440a1c384aa8,bfaab312-7d1a-4ba7-9f76-ef058643c7ca
10694143,0,,,,,,,org_ZGb0R5yecIan5p3UPcbH,org_pWI3IJAEkAz4WZe5lcVs,95d0cb01-6b92-4935-8e09-18631a03c601,fa52c3a4-70a4-444c-877c-d6e56098763f,b24c6772-107f-480a-b1c6-b50248e1e2c6,21b32155-27a9-42c2-a5bf-fe453e6e20c8,e2bcc446-417e-471c-a82a-b5fe48a2fd1b,4f969a9d-18c1-4b8c-9f4b-8dea235693ed,26a36e8e-1104-4012-b543-561fb6a4c5e8
10380964,1,,,org_zgFsGQrsxWSeybcZZRxf,org_XQ5F9tZdUUcEkLg0tBDa,org_gCSKc5zG5JaSJDDX62iI,org_qrEILd52fiFoZKFs5pM0,org_3sAlpnRJj02gVaeuffjc,org_iMybCbfobAXbOPbS8gCb,c10ee65f-43d1-41d7-be98-8d8d563d1edb,e7c3e958-cea9-4a00-b256-c0a9a5f96f8c,238e0088-c095-4558-ad08-cf8b36394e5f,c89117bc-ecd2-44af-9175-e250dd6b085a,1ef22b47-e78d-41ec-b1f5-5cb9e6b4c696,409782e1-12a9-46af-bf8b-4b205c8d1681,308b504f-3ec6-406e-a391-72a4f25c928b
9706632,0,org_8J7eXaD8e935Xqc1WTol,org_sNxPblOYSdRVoRVErzvc,org_utfaehXdqjpBqBhgnCad,org_x1yDWZ6Dqj4YBdjG2CDi,org_Horc6ypEXFaMf48thq8I,org_lJzXXbZljmrrLrTgaTWc,org_Kn0gAfOKP28ZVPlhOxbk,org_9uHJg6lvZHsQAJPHEe5Q,89651bf6-bdef-4651-8aea-503d72faa47d,6e7b49a6-ab5c-4033-8529-e8b1f3e217d6,f15952a3-428e-4070-9149-bc294395f52c,a2ff8186-85df-4887-8d12-2e13049e9825,e092c8a8-f56d-4400-9405-fcdcd529730e,cc83992c-876b-4b05-9914-57b1eadb2446,14691b3c-8caa-45c0-a0ee-822c5194de80
10889752,0,,,,,,,,,,827c2dfa-4040-4d6d-bc60-a8d4d9aafe2d,7566126d-a1aa-41e3-b309-1f8b8cfbece9,10feaf46-8930-469c-a3a9-42517404d2b6,92f8242c-fcba-4d7c-99eb-a5d40b73ebf7,20390d32-a656-4de6-8278-0cab065212ee,9615dd02-fe8d-4c81-96d1-b3ba09c19d79
D790596,0,org_MGSljUPk153sRndfIUCy,org_Snb4QViAS8S7QkMB9NSJ,org_RBnCbGxwV5cMJoBJv8C1,org_4ENLzgKxM3RycvI5YGez,org_LWkl6FmGUeUAbA5FXbxh,org_5rmbcKZckUqrnhf6O2lS,org_XdVqEMunS6ZZp1CVx2Wf,org_iuq1dd1MsJwuGlWHqLmK,5f37a2db-ffd9-41b8-90b2-0db95ff4dd6f,99611ece-db8d-4360-ab88-5ceb9dcca36b,86ddbf96-8e05-4ce5-90ff-903c3f7e2f92,9811e9a4-def4-4b14-be4c-9a4c1d14da23,b0107ec8-c12c-41b1-adda-0e7717cc5890,c6f8a311-3a39-4926-84fa-bb8266e88aba,90f1b643-ef8c-4a99-9ae8-af27c67bcd6e
6840901,0,org_Pp0caTSRxCQCwL7POlU7,org_MVUVxKsMmZPde6ONUuJD,org_bwrXXQCPN3Cnur1ssAiE,org_x6SH4wlV5Somp1L9G7Js,org_vcvnE8xM5fHxSdhkdXJD,org_mCcqNXYyNkuFPjvceRWW,org_gwRb3iOPB7JOddEOphgK,org_6O9Wgi32SKlTvCf2EGaT,64bb8912-f9db-48aa-98f5-503955e47d6d,945c59ac-95a8-492e-bdd9-8ca9986c0fbe,de9d7f15-ef63-444d-9a91-bedb0f4aee3e,5e8a97a8-0d78-4e41-bb0b-67571ff76518,5453bf27-71a6-4755-9770-573152b24c9d,90cc714c-cfd6-4e23-844b-e3f1194eac86,9d812a5e-ef9f-4d4a-930e-08f55b90ab2a
9492485,0,org_NbKJNG8GGfPrV8MBV10l,org_WD8PiwCrFLylbR3FGtQq,org_KTDsFnFaP2VL6JrbA021,org_DwZ8GteFrc1MCFs0s1aa,org_d4Mk8mPpxfQgyhMWtgwD,org_jW9p370M2rKpdzOviqZ5,org_2A0E6ErzGOyg085HcocX,org_q7zuUwrJ5Hj18kZJFRhN,247a6562-9e0e-4c28-8c63-d021b394b08c,a9fca466-c87f-4b88-a118-9fb789e7085f,f0981f22-0913-475e-a329-321066cc9538,b2c6876d-56c7-40a3-81ba-a9ab3648905f,50326347-dfbb-4403-88ff-5bd079dc5d0c,5c6cd566-b9c8-473b-96d2-4c2017ac5b0f,6afae701-c620-4d97-80ea-d1f8e0ea3a85
8405951,0,org_nD024sLAtGRBrwMnLr1W,org_rTh72LVOxJcuwIUtRZI4,org_6iQWJHimr94zZxlOkwau,org_f9MHca74x0f5UQQVQsjC,org_yX7PpEYypBpRKwn7oNmt,org_zUfNbTpn50JIcbOFxOlb,org_XJ7CyYaSKkcEG7RXqUEs,org_iGBjh4dLXCjB5CnQK06s,f86a7e52-0faa-4847-bec9-3348c08dbb22,cdfd22b0-f568-4592-9422-8224b98b6fb6,0207bbae-ce4c-4c63-98d5-5646af0eb923,58c75246-d937-45d1-b14a-1d59fde8c0ba,c99ea507-0324-4047-9ec0-911855964930,b187f6c1-890d-42ab-86a8-86efb3cda738,2ccc1a1f-b3b7-4383-8b2d-02c57db15583
7039473,0,org_WRBeOvGhT0rGX64dN4Mx,org_JnvJ6pZ7l1wsztD9Av4B,org_McWrd09N8MC7HGAaCVmR,org_CeYUFTwIQLZNY4MCMrMF,org_SgbPr7FYpUSubZtymIhH,org_ecY0mCCWqIbAVFD5wgKS,org_mQECRVSfIzggSWC7RFpA,org_UhAxBKkd57A6e6lYM2cf,d2199952-7da8-474a-a632-81a1101cf59b,a5fe0673-08b6-47f0-a761-e0e774ce8ae8,0472e4ce-0230-46ac-bce5-e39b7ec9f501,338ab476-fb8c-4518-b37d-86e6ef691dd4,e176c635-2ed5-496e-9b46-9449dfaa6aa5,530f1682-3531-48c3-b6f2-edd0baf9c558,47da8722-351e-4d2e-b9b2-be3673063524
D276617,0,org_6rW8QCvaFwW4unOnoneO,org_GyeTDCv6Egq3XIqcIGfA,org_tOzfCeM86uV5KE4NljFP,org_q0XyWNzIR5xYfdmMsIPs,org_f63NpgEwWzW44YZA44qb,org_HmLhtiLGQz4aEoO0F0FC,org_x0kqkUWOXgTLM6jZQjBr,org_jTZoePELeRgbPpqq6UBD,0203861e-f25a-4aa9-9e74-fef4f408af39,5ea38ec0-a6c3-44d4-80db-f48e8e881560,3b926fff-7470-4649-ab6c-1cdbf0eb148d,c5a8f338-d652-4dc7-a860-2d7db35ff7d3,8c18b47e-8c9a-4b80-b7df-5c7af56ab6d2,b1df3714-43bc-4de1-bb99-7b589f362e3f,fb0e9262-aeaf-4b2b-a28c-616c795ae182
